uniqueid,guess_number,word,guess,condition,trial,time_elapsed,prev_exp,w_remain_prev,w_remain_post,h_info_gain,m_info_gain,n_sample_guess,r_info_gain,losses,random_losses,sample_guess_lambda
debugZbyFT:debuggtANH,6,tired,fired,TIME,5,20.764,0.0,1,1,0.0,0.56,1866.0,0.0,0.31360000000000005,0.0,0.0001
debugZbyFT:debuggtANH,7,tired,hired,TIME,5,8.646,0.0,1,1,0.0,0.68,1989.0,0.0,0.4624000000000001,0.0,0.0001
debugZbyFT:debuggtANH,8,tired,tired,TIME,5,5.7410000000000005,0.0,1,1,1.0,0.52,1825.0,0.0,0.2304,1.0,0.0001
debugaCU4h:debugy97Zs,1,sugar,rates,GUESS,0,38.203,0.0,2317,18,0.951875,0.92375,338.08,0.8833749999999999,0.0007910156250000037,0.004692250000000016,0.0005
debugaCU4h:debugy97Zs,2,sugar,grate,GUESS,0,11.392999999999999,0.0,18,1,0.7191358024691359,0.8801234567901236,407.4,0.5339506172839507,0.025917024843773836,0.034293552812071346,0.0005
debugaCU4h:debugy97Zs,3,sugar,grape,GUESS,0,19.465999999999998,0.0,1,1,0.0,0.2,384.2,0.0,0.04000000000000001,0.0,0.0005
debugaCU4h:debugy97Zs,4,sugar,grabs,GUESS,0,11.478,0.0,1,1,0.0,0.08,345.2,0.0,0.0064,0.0,0.0005
debugaCU4h:debugy97Zs,5,sugar,grays,GUESS,0,10.852,0.0,1,1,0.0,0.12,359.32,0.0,0.0144,0.0,0.0005
debugaCU4h:debugy97Zs,6,sugar,grads,GUESS,0,62.722,0.0,1,1,0.0,0.16,364.96,0.0,0.0256,0.0,0.0005
debugaCU4h:debugy97Zs,7,sugar,ragis,GUESS,0,20.641,0.0,1,1,0.0,0.04,326.88,0.0,0.0016,0.0,0.0005
debugaCU4h:debugy97Zs,8,sugar,argan,GUESS,0,26.235,0.0,1,1,0.0,0.08,341.76,0.0,0.0064,0.0,0.0005
debugaCU4h:debugy97Zs,9,sugar,organ,GUESS,0,28.169,0.0,1,1,0.0,0.2,393.8,0.0,0.04000000000000001,0.0,0.0005
debugaCU4h:debugy97Zs,10,sugar,rugal,GUESS,0,67.51,0.0,1,1,0.0,0.24,403.12,0.0,0.0576,0.0,0.0005
debugaCU4h:debugy97Zs,11,sugar,fugal,GUESS,0,11.48,0.0,1,1,0.0,0.16,374.16,0.0,0.0256,0.0,0.0005
debugaCU4h:debugy97Zs,12,sugar,sugar,GUESS,0,100.34700000000001,0.0,1,1,1.0,0.12,356.96,0.0,0.7744,1.0,0.0005
debugaCU4h:debugy97Zs,1,snore,grape,GUESS,1,16.375999999999998,0.0,2317,35,0.943125,0.909875,340.44,0.8759166666666667,0.0011055625000000002,0.004516960069444442,0.0005
debugaCU4h:debugy97Zs,2,snore,chore,GUESS,1,30.879,0.0,35,3,0.8538775510204082,0.9002122448979593,370.0,0.6701496598639455,0.0021469038567263686,0.033755937988801006,0.0005
debugaCU4h:debugy97Zs,3,snore,score,GUESS,1,41.148999999999994,0.0,3,3,0.0,0.6577777777777779,413.6,0.32592592592592595,0.4326716049382718,0.10622770919067218,0.0005
debugaCU4h:debugy97Zs,4,snore,shore,GUESS,1,10.382,0.0,3,3,0.0,0.6311111111111111,425.04,0.19259259259259262,0.3983012345679012,0.03709190672153636,0.0005
debugaCU4h:debugy97Zs,5,snore,smore,GUESS,1,7.341,0.0,3,3,0.0,0.6622222222222223,405.52,0.23703703703703707,0.43853827160493836,0.05618655692729769,0.0005
debugaCU4h:debugy97Zs,6,snore,snore,GUESS,1,10.128,0.0,3,1,0.5555555555555556,0.5733333333333335,434.52,0.23703703703703702,0.00031604938271605345,0.10145404663923184,0.0005
debugaCU4h:debugy97Zs,1,shaft,grape,GUESS,2,7.531000000000001,0.0,2317,77,0.933125,0.918575,341.04,0.8646666666666668,0.0002117024999999986,0.004686543402777756,0.0005
debugaCU4h:debugy97Zs,2,shaft,crate,GUESS,2,29.969,0.0,77,16,0.745625,0.9209999999999999,391.16,0.7745,0.03075639062499998,0.0008337656249999991,0.0005
debugaCU4h:debugy97Zs,3,shaft,trape,GUESS,2,11.595999999999998,0.0,16,14,0.171875,0.876875,407.8,0.54453125,0.49702499999999994,0.13887268066406253,0.0005
debugaCU4h:debugy97Zs,4,shaft,frape,GUESS,2,24.386,0.0,14,2,0.29591836734693877,0.860204081632653,436.04,0.548299319727891,0.3184183673469388,0.0636961451247165,0.0005
debugaCU4h:debugy97Zs,5,shaft,drape,GUESS,2,109.70200000000001,0.0,2,2,0.0,0.56,436.96,0.13333333333333333,0.31360000000000005,0.017777777777777778,0.0005
debugaCU4h:debugy97Zs,6,shaft,draft,GUESS,2,32.661,0.0,2,1,0.5,0.55,461.08,0.23333333333333334,0.0025000000000000044,0.07111111111111111,0.0005
debugaCU4h:debugy97Zs,7,shaft,craft,GUESS,2,10.338,0.0,1,1,0.0,0.2,389.4,0.0,0.04000000000000001,0.0,0.0005
debugaCU4h:debugy97Zs,8,shaft,shaft,GUESS,2,38.764,0.0,1,1,1.0,0.16,366.44,0.0,0.7055999999999999,1.0,0.0005
debugaCU4h:debugy97Zs,1,tired,graft,GUESS,3,9.111,0.0,2317,56,0.88875,0.9218000000000001,336.44,0.8830000000000001,0.0010923025000000015,3.30624999999991e-05,0.0005
debugaCU4h:debugy97Zs,2,tired,heart,GUESS,3,17.24,0.0,56,13,0.82875,0.9003500000000001,370.04,0.7177083333333333,0.005126560000000015,0.01233025173611112,0.0005
debugaCU4h:debugy97Zs,3,tired,alert,GUESS,3,50.758,0.0,13,12,0.1420118343195267,0.8674556213017752,428.64,0.5136094674556212,0.526268688071146,0.1380848009523475,0.0005
debugaCU4h:debugy97Zs,4,tired,beret,GUESS,3,58.148,0.0,12,1,0.36111111111111105,0.8719444444444445,443.16,0.46296296296296297,0.2609506944444446,0.01037379972565159,0.0005
debugaCU4h:debugy97Zs,5,tired,fired,GUESS,3,29.648000000000003,0.0,1,1,0.0,0.0,316.0,0.0,0.0,0.0,0.0005
debugaCU4h:debugy97Zs,6,tired,tired,GUESS,3,7.57,0.0,1,1,1.0,0.2,386.04,0.0,0.6400000000000001,1.0,0.0005
debugaCU4h:debugy97Zs,1,adapt,grape,GUESS,4,8.295,0.0,2317,2,0.939375,0.922175,336.04,0.8905416666666668,0.00029583999999999974,0.002384694444444429,0.0005
debugaCU4h:debugy97Zs,2,adapt,fraps,GUESS,4,38.08,0.0,2,1,0.5,0.54,369.24,0.43333333333333335,0.001600000000000003,0.004444444444444443,0.0005
debugaCU4h:debugy97Zs,3,adapt,happy,GUESS,4,53.06100000000001,0.0,1,1,0.0,0.16,371.32,0.0,0.0256,0.0,0.0005
debugaCU4h:debugy97Zs,4,adapt,appal,GUESS,4,60.775,0.0,1,1,0.0,0.24,394.16,0.0,0.0576,0.0,0.0005
debugaCU4h:debugy97Zs,5,adapt,agape,GUESS,4,156.664,0.0,1,1,0.0,0.16,371.2,0.0,0.0256,0.0,0.0005
debugaCU4h:debugy97Zs,6,adapt,adapt,GUESS,4,158.186,0.0,1,1,1.0,0.16,371.84,0.0,0.7055999999999999,1.0,0.0005
debugaCU4h:debugy97Zs,1,grind,grape,GUESS,5,18.592,0.0,2317,11,0.949375,0.9213000000000001,344.2,0.8667083333333333,0.0007882056249999916,0.006833777777777778,0.0005
debugaCU4h:debugy97Zs,2,grind,grown,GUESS,5,22.385,0.0,11,2,0.8016528925619835,0.8763636363636362,395.08,0.6292011019283746,0.0055816952393961975,0.02973962009273805,0.0005
debugaCU4h:debugy97Zs,3,grind,grand,GUESS,5,27.791999999999998,0.0,2,1,0.5,0.54,365.12,0.3333333333333333,0.001600000000000003,0.027777777777777783,0.0005
debugaCU4h:debugy97Zs,4,grind,grind,GUESS,5,11.708,0.0,1,1,1.0,0.24,397.24,0.0,0.5776,1.0,0.0005
debugaGxUu:debugckXdc,1,glare,crane,GUESS,0,4.998,10.0,2317,7,0.949375,0.9228000000000001,629.72,0.8888333333333335,0.0007062306249999949,0.003665293402777757,0.00025
debugaGxUu:debugckXdc,2,glare,grape,GUESS,0,27.8,10.0,7,1,0.6122448979591837,0.6922448979591835,812.08,0.43945578231292515,0.006399999999999976,0.029856078485816107,0.00025
debugaGxUu:debugckXdc,3,glare,glare,GUESS,0,6.172999999999999,10.0,1,1,1.0,0.16,681.44,0.0,0.7055999999999999,1.0,0.00025
debugaGxUu:debugckXdc,1,adult,crane,GUESS,1,2.662,10.0,2317,134,0.92375,0.9207500000000001,621.76,0.8814166666666666,8.99999999999935e-06,0.001792111111111111,0.00025
debugaGxUu:debugckXdc,2,adult,mousy,GUESS,1,17.738,10.0,134,4,0.9225,0.9183749999999999,695.52,0.775375,1.7015625000000375e-05,0.021645765624999987,0.00025
debugaGxUu:debugckXdc,3,adult,laugh,GUESS,1,14.148,10.0,4,1,0.5625,0.7575,817.2,0.25416666666666665,0.03802499999999998,0.09506944444444446,0.00025
debugaGxUu:debugckXdc,4,adult,adult,GUESS,1,9.796,10.0,1,1,1.0,0.36,794.36,0.0,0.4096,1.0,0.00025
debugaGxUu:debugckXdc,1,deals,crane,GUESS,2,2.312,10.0,2317,19,0.96125,0.922175,622.44,0.8661666666666665,0.0015268556250000063,0.009040840277777813,0.00025
debugaGxUu:debugckXdc,2,deals,mousy,GUESS,2,13.33,10.0,19,1,0.778393351800554,0.8966204986149584,754.92,0.6241920590951063,0.013977658243874728,0.023778038672031154,0.00025
debugaGxUu:debugckXdc,3,deals,flags,GUESS,2,19.896,10.0,1,1,0.0,0.2,696.88,0.0,0.04000000000000001,0.0,0.00025
debugaGxUu:debugckXdc,4,deals,clays,GUESS,2,31.218000000000004,10.0,1,1,0.0,0.16,681.32,0.0,0.0256,0.0,0.00025
debugaGxUu:debugckXdc,5,deals,leats,GUESS,2,27.128,10.0,1,1,0.0,0.2,711.2,0.0,0.04000000000000001,0.0,0.00025
debugaGxUu:debugckXdc,6,deals,seals,GUESS,2,15.105,10.0,1,1,0.0,0.2,703.68,0.0,0.04000000000000001,0.0,0.00025
debugaGxUu:debugckXdc,7,deals,reals,GUESS,2,4.502,10.0,1,1,0.0,0.2,693.88,0.0,0.04000000000000001,0.0,0.00025
debugaGxUu:debugckXdc,8,deals,veals,GUESS,2,37.49,10.0,1,1,0.0,0.32,769.4,0.0,0.1024,0.0,0.00025
debugaGxUu:debugckXdc,9,deals,wheel,GUESS,2,24.21,10.0,1,1,0.0,0.2,693.8,0.0,0.04000000000000001,0.0,0.00025
debugaGxUu:debugckXdc,10,deals,jinks,GUESS,2,6.272,10.0,1,1,0.0,0.24,735.04,0.0,0.0576,0.0,0.00025
debugaGxUu:debugckXdc,11,deals,queen,GUESS,2,7.976,10.0,1,1,0.0,0.16,670.4,0.0,0.0256,0.0,0.00025
debugaGxUu:debugckXdc,12,deals,zebra,GUESS,2,5.474,10.0,1,1,0.0,0.24,731.76,0.0,0.0576,0.0,0.00025
debugaGxUu:debugckXdc,13,deals,adopt,GUESS,2,33.644,10.0,1,1,0.0,0.28,746.68,0.0,0.07840000000000001,0.0,0.00025
debugaGxUu:debugckXdc,14,deals,deals,GUESS,2,2.537,10.0,1,1,1.0,0.2,706.52,0.0,0.6400000000000001,1.0,0.00025
debugaGxUu:debugckXdc,1,grind,crane,GUESS,3,2.133,10.0,2317,17,0.9275,0.91315,625.52,0.8723333333333335,0.00020592249999999926,0.00304336111111109,0.00025
debugaGxUu:debugckXdc,2,grind,irony,GUESS,3,11.535,10.0,17,6,0.7162629757785468,0.8941176470588235,724.04,0.5275663206459054,0.03163228409621527,0.035606427658247015,0.00025
debugaGxUu:debugckXdc,3,grind,drink,GUESS,3,10.307,10.0,6,1,0.7777777777777778,0.7777777777777777,828.76,0.37037037037037035,1.232595164407831e-32,0.16598079561042528,0.00025
debugaGxUu:debugckXdc,4,grind,grind,GUESS,3,8.493,10.0,1,1,1.0,0.2,708.0,0.0,0.6400000000000001,1.0,0.00025
debugaGxUu:debugckXdc,1,tired,crane,GUESS,4,1.798,10.0,2317,123,0.935,0.9266249999999999,622.36,0.8569583333333334,7.014062500000222e-05,0.006090501736111113,0.00025
debugaGxUu:debugckXdc,2,tired,joker,GUESS,4,13.305,10.0,123,10,0.75875,0.8550250000000001,738.08,0.6450833333333336,0.009268875625000022,0.012920111111111066,0.00025
debugaGxUu:debugckXdc,3,tired,screw,GUESS,4,30.798000000000002,10.0,10,3,0.75,0.8684000000000001,756.28,0.5593333333333332,0.014018560000000015,0.03635377777777781,0.00025
debugaGxUu:debugckXdc,4,tired,beret,GUESS,4,20.820999999999998,10.0,3,1,0.7777777777777778,0.7244444444444444,818.6,0.3259259259259259,0.0028444444444444454,0.2041700960219479,0.00025
debugaGxUu:debugckXdc,5,tired,wager,GUESS,4,22.756,10.0,1,1,0.0,0.28,749.24,0.0,0.07840000000000001,0.0,0.00025
debugaGxUu:debugckXdc,6,tired,heart,GUESS,4,9.677,10.0,1,1,0.0,0.28,782.16,0.0,0.07840000000000001,0.0,0.00025
debugaGxUu:debugckXdc,7,tired,agree,GUESS,4,26.615,10.0,1,1,0.0,0.24,727.32,0.0,0.0576,0.0,0.00025
debugaGxUu:debugckXdc,8,tired,mousy,GUESS,4,23.105,10.0,1,1,0.0,0.4,830.92,0.0,0.16000000000000003,0.0,0.00025
debugaGxUu:debugckXdc,9,tired,vends,GUESS,4,13.577,10.0,1,1,0.0,0.36,803.12,0.0,0.1296,0.0,0.00025
debugaGxUu:debugckXdc,10,tired,dread,GUESS,4,23.054000000000002,10.0,1,1,0.0,0.12,642.48,0.0,0.0144,0.0,0.00025
debugaGxUu:debugckXdc,11,tired,cared,GUESS,4,16.832,10.0,1,1,0.0,0.04,599.76,0.0,0.0016,0.0,0.00025
debugaGxUu:debugckXdc,12,tired,tired,GUESS,4,25.246,10.0,1,1,1.0,0.16,674.8,0.0,0.7055999999999999,1.0,0.00025
debugaGxUu:debugckXdc,1,snore,crane,GUESS,5,2.318,10.0,2317,5,0.946875,0.9233499999999999,617.28,0.89725,0.000553425625000006,0.002462640625000003,0.00025
debugaGxUu:debugckXdc,2,snore,snore,GUESS,5,19.641,10.0,5,1,0.8,0.7984,741.48,0.48799999999999993,2.5600000000001466e-06,0.09734400000000007,0.00025
debugauf2H:debug1zsVM,1,adapt,crime,GUESS,0,15.839,10.0,2317,338,0.9525,0.92105,1394.12,0.8879166666666667,0.0009891024999999986,0.004171006944444443,0.0001
debugauf2H:debug1zsVM,2,adapt,aloft,GUESS,0,3.7769999999999997,10.0,338,2,0.95375,0.9302250000000001,1507.8,0.874875,0.0005534256249999956,0.006221265625000004,0.0001
debugauf2H:debug1zsVM,3,adapt,apart,GUESS,0,9.401,10.0,2,1,0.5,0.68,1766.48,0.36666666666666664,0.03240000000000002,0.017777777777777785,0.0001
debugauf2H:debug1zsVM,4,adapt,adapt,GUESS,0,8.516,10.0,1,1,1.0,0.64,1948.0,0.0,0.1296,1.0,0.0001
debugauf2H:debug1zsVM,1,snore,crime,GUESS,1,3.167,10.0,2317,50,0.91625,0.929825,1389.68,0.8828333333333334,0.0001842806250000001,0.00111667361111111,0.0001
debugauf2H:debug1zsVM,2,snore,share,GUESS,1,12.683,10.0,50,4,0.89125,0.9012749999999999,1620.64,0.658625,0.00010050062499999901,0.05411439062499999,0.0001
debugauf2H:debug1zsVM,3,snore,spore,GUESS,1,5.922999999999999,10.0,4,3,0.4375,0.6175,1873.36,0.1875,0.03240000000000002,0.0625,0.0001
debugauf2H:debug1zsVM,4,snore,store,GUESS,1,7.707999999999999,10.0,3,2,0.33333333333333337,0.5688888888888889,1868.76,0.22962962962962966,0.0554864197530864,0.010754458161865571,0.0001
debugauf2H:debug1zsVM,5,snore,smore,GUESS,1,7.91,10.0,2,2,0.0,0.64,2047.32,0.06666666666666667,0.4096,0.0044444444444444444,0.0001
debugauf2H:debug1zsVM,6,snore,snore,GUESS,1,3.407,10.0,2,1,0.5,0.74,2169.6,0.16666666666666666,0.0576,0.11111111111111113,0.0001
debugauf2H:debug1zsVM,1,acorn,crime,GUESS,2,2.877,10.0,2317,15,0.856875,0.91365,1408.8,0.8818750000000001,0.0032234006249999897,0.0006250000000000011,0.0001
debugauf2H:debug1zsVM,2,acorn,hacks,GUESS,2,17.137,10.0,15,2,0.8444444444444444,0.8958222222222222,1544.68,0.6562962962962963,0.0026396760493827124,0.035399725651577514,0.0001
debugauf2H:debug1zsVM,3,acorn,tears,GUESS,2,16.01,10.0,2,1,0.5,0.71,1907.16,0.3333333333333333,0.044099999999999986,0.027777777777777783,0.0001
debugauf2H:debug1zsVM,4,acorn,clove,GUESS,2,161.447,10.0,1,1,0.0,0.36,1661.0,0.0,0.1296,0.0,0.0001
debugauf2H:debug1zsVM,5,acorn,acorn,GUESS,2,61.87,10.0,1,1,1.0,0.64,1948.0,0.0,0.1296,1.0,0.0001
debugauf2H:debug1zsVM,1,tired,crime,GUESS,3,4.878,10.0,2317,35,0.913125,0.9301999999999999,1402.12,0.8935416666666666,0.00029155562499999835,0.00038350694444444695,0.0001
debugauf2H:debug1zsVM,2,tired,rinse,GUESS,3,8.316,10.0,35,13,0.8555102040816327,0.8372897959183674,1711.0,0.6606258503401361,0.0003319832736359852,0.03797991133324078,0.0001
debugauf2H:debug1zsVM,3,tired,piers,GUESS,3,30.986,10.0,13,10,0.44378698224852076,0.790059171597633,1776.52,0.43155818540433927,0.11990442911662741,0.00014954347225626315,0.0001
debugauf2H:debug1zsVM,4,tired,liars,GUESS,3,24.441,10.0,10,7,0.48,0.7808000000000002,1747.12,0.37333333333333335,0.09048064000000011,0.01137777777777777,0.0001
debugauf2H:debug1zsVM,5,tired,hired,GUESS,3,32.049,10.0,7,1,0.5714285714285714,0.7330612244897958,1991.92,0.5646258503401361,0.026125114535610144,4.627701420704195e-05,0.0001
debugauf2H:debug1zsVM,6,tired,fired,GUESS,3,5.374,10.0,1,1,0.0,0.64,1907.0,0.0,0.4096,0.0,0.0001
debugauf2H:debug1zsVM,7,tired,tired,GUESS,3,8.385,10.0,1,1,1.0,0.6,1907.0,0.0,0.16000000000000003,1.0,0.0001
debugauf2H:debug1zsVM,1,grind,crime,GUESS,4,4.224,10.0,2317,22,0.928125,0.9181999999999999,1381.12,0.8946666666666666,9.850562500000144e-05,0.0011194600694444468,0.0001
debugauf2H:debug1zsVM,2,grind,fries,GUESS,4,10.897,10.0,22,15,0.5041322314049588,0.8265289256198348,1700.76,0.649724517906336,0.10393962844068029,0.02119711388869911,0.0001
debugauf2H:debug1zsVM,3,grind,prize,GUESS,4,9.469,10.0,15,12,0.4,0.8709333333333333,1669.12,0.5991111111111113,0.22177820444444443,0.03964523456790128,0.0001
debugauf2H:debug1zsVM,4,grind,grind,GUESS,4,8.633,10.0,12,1,0.8819444444444444,0.8708333333333335,1606.92,0.538425925925926,0.00012345679012345346,0.1180049725651577,0.0001
debugauf2H:debug1zsVM,1,deals,crime,GUESS,5,2.8939999999999997,10.0,2317,197,0.94,0.9174499999999999,1394.64,0.8993750000000001,0.0005085025000000032,0.0016503906249999837,0.0001
debugauf2H:debug1zsVM,2,deals,aloft,GUESS,5,2.658,10.0,197,17,0.93,0.9224249999999999,1486.52,0.7576666666666668,5.738062500000166e-05,0.02969877777777774,0.0001
debugauf2H:debug1zsVM,3,deals,spunk,GUESS,5,4.85,10.0,17,3,0.7681660899653979,0.863114186851211,1709.8,0.6332179930795847,0.009015141102237745,0.018210988853102832,0.0001
debugauf2H:debug1zsVM,4,deals,lased,GUESS,5,18.152,10.0,3,1,0.6666666666666667,0.76,1868.24,0.30370370370370375,0.008711111111111098,0.13174211248285325,0.0001
debugauf2H:debug1zsVM,5,deals,deals,GUESS,5,39.138000000000005,10.0,1,1,1.0,0.52,1825.0,0.0,0.2304,1.0,0.0001
debugavJxY:debugG5Fht,1,adapt,irate,TIME,0,2.685,5.0,2317,21,0.961875,0.932575,1399.12,0.8539999999999998,0.0008584899999999996,0.01163701562500006,0.0001
debugavJxY:debugG5Fht,2,adapt,shalt,TIME,0,35.944,5.0,21,1,0.909297052154195,0.8798185941043084,1642.92,0.6043839758125472,0.0008689794889989229,0.09297198412412752,0.0001
debugavJxY:debugG5Fht,3,adapt,boast,TIME,0,44.876999999999995,5.0,1,1,0.0,0.72,2030.0,0.0,0.5184,0.0,0.0001
debugavJxY:debugG5Fht,4,adapt,await,TIME,0,41.993,5.0,1,1,0.0,0.64,1948.0,0.0,0.4096,0.0,0.0001
debugavJxY:debugG5Fht,5,adapt,agast,TIME,0,5.96,5.0,1,1,0.0,0.48,1784.0,0.0,0.2304,0.0,0.0001
debugavJxY:debugG5Fht,6,adapt,adapt,TIME,0,11.355,5.0,1,1,1.0,0.48,1784.0,0.0,0.27040000000000003,1.0,0.0001
debugavJxY:debugG5Fht,1,early,irate,TIME,1,2.862,5.0,2317,45,0.961875,0.92825,1386.44,0.8679583333333334,0.001130640625000001,0.008820340277777774,0.0001
debugavJxY:debugG5Fht,2,early,earth,TIME,1,13.674000000000001,5.0,45,1,0.6475,0.8283750000000001,1668.16,0.5613750000000001,0.032715765625000046,0.007417515624999982,0.0001
debugavJxY:debugG5Fht,3,early,eared,TIME,1,35.029,5.0,1,1,0.0,0.6,1907.0,0.0,0.36,0.0,0.0001
debugavJxY:debugG5Fht,4,early,earst,TIME,1,7.443,5.0,1,1,0.0,0.56,1866.0,0.0,0.31360000000000005,0.0,0.0001
debugavJxY:debugG5Fht,5,early,earnt,TIME,1,26.923000000000002,5.0,1,1,0.0,0.36,1661.0,0.0,0.1296,0.0,0.0001
debugavJxY:debugG5Fht,6,early,early,TIME,1,95.905,5.0,1,1,1.0,0.44,1743.0,0.0,0.31360000000000005,1.0,0.0001
debugavJxY:debugG5Fht,1,sugar,irate,TIME,2,1.8459999999999999,5.0,2317,60,0.948125,0.9189500000000002,1413.96,0.8791666666666668,0.0008511806249999907,0.004755251736111097,0.0001
debugavJxY:debugG5Fht,2,sugar,ramps,TIME,2,10.817,5.0,60,3,0.880625,0.9005250000000001,1617.0,0.6710416666666668,0.00039601000000000555,0.04392517361111107,0.0001
debugavJxY:debugG5Fht,3,sugar,scars,TIME,2,46.986999999999995,5.0,3,3,0.0,0.7377777777777779,1842.28,0.22962962962962966,0.5443160493827162,0.05272976680384089,0.0001
debugavJxY:debugG5Fht,4,sugar,smear,TIME,2,13.776,5.0,3,3,0.0,0.728888888888889,1855.52,0.45925925925925937,0.5312790123456792,0.2109190672153636,0.0001
debugavJxY:debugG5Fht,5,sugar,solar,TIME,2,80.922,5.0,3,1,0.7777777777777778,0.7066666666666667,1820.96,0.5333333333333334,0.005056790123456792,0.05975308641975304,0.0001
debugavJxY:debugG5Fht,6,sugar,sugar,TIME,2,8.668,5.0,1,1,1.0,0.64,1948.0,0.0,0.1296,1.0,0.0001
debugavJxY:debugG5Fht,1,tired,irate,TIME,3,1.571,5.0,2317,8,0.939375,0.9257499999999999,1387.48,0.8952083333333332,0.00018564062500000297,0.001950694444444456,0.0001
debugavJxY:debugG5Fht,2,tired,merit,TIME,3,12.136,5.0,8,1,0.875,0.8775,1900.44,0.3802083333333333,6.2499999999997335e-06,0.2448187934027778,0.0001
debugavJxY:debugG5Fht,3,tired,tires,TIME,3,8.682,5.0,1,1,0.0,0.64,1948.0,0.0,0.4096,0.0,0.0001
debugavJxY:debugG5Fht,4,tired,tired,TIME,3,2.822,5.0,1,1,1.0,0.6,1907.0,0.0,0.16000000000000003,1.0,0.0001
debugavJxY:debugG5Fht,1,shaft,irate,TIME,4,1.8359999999999999,5.0,2317,21,0.959375,0.9113249999999999,1406.2,0.9108333333333334,0.0023088025000000036,0.0023562934027777705,0.0001
debugavJxY:debugG5Fht,2,shaft,thack,TIME,4,15.140999999999998,5.0,21,2,0.7346938775510204,0.8751927437641724,1718.2,0.5836734693877551,0.019739931407181183,0.02280716368179926,0.0001
debugavJxY:debugG5Fht,3,shaft,chart,TIME,4,5.54,5.0,2,2,0.0,0.67,2121.2,0.26666666666666666,0.4489000000000001,0.07111111111111111,0.0001
debugavJxY:debugG5Fht,4,shaft,shalt,TIME,4,8.571,5.0,2,1,0.5,0.68,2080.88,0.16666666666666666,0.03240000000000002,0.11111111111111113,0.0001
debugavJxY:debugG5Fht,5,shaft,shaft,TIME,4,26.22,5.0,1,1,1.0,0.68,1989.0,0.0,0.10239999999999996,1.0,0.0001
debugavJxY:debugG5Fht,1,adult,irate,TIME,5,1.8719999999999999,5.0,2317,55,0.9475,0.9353999999999999,1387.8,0.8926249999999999,0.00014641000000000269,0.003011265625000013,0.0001
debugavJxY:debugG5Fht,2,adult,tamed,TIME,5,6.222,5.0,55,2,0.7775,0.8848999999999999,1654.12,0.606,0.011534759999999988,0.029412249999999994,0.0001
debugavJxY:debugG5Fht,3,adult,dealt,TIME,5,25.002,5.0,2,1,0.5,0.64,1872.84,0.3333333333333333,0.019600000000000003,0.027777777777777783,0.0001
debugavJxY:debugG5Fht,4,adult,adult,TIME,5,4.343999999999999,5.0,1,1,1.0,0.56,1866.0,0.0,0.19359999999999997,1.0,0.0001
debugbNQSY:debugvoS26,1,grind,twerk,TIME,0,24.115,0.0,2317,184,0.869375,0.9189499999999999,346.64,0.8971249999999998,0.0024576806249999926,0.0007700624999999906,0.0005
debugbNQSY:debugvoS26,2,grind,learn,TIME,0,18.222,0.0,184,15,0.763125,0.8963749999999999,351.64,0.7707916666666665,0.017755562499999964,5.877777777777504e-05,0.0005
debugbNQSY:debugvoS26,3,grind,yourn,TIME,0,87.469,0.0,15,2,0.8222222222222222,0.8997333333333333,385.04,0.6894814814814814,0.006007972345679008,0.01762010425240057,0.0005
debugbNQSY:debugvoS26,4,grind,sworn,TIME,0,106.225,0.0,2,2,0.0,0.55,463.4,0.1,0.30250000000000005,0.010000000000000002,0.0005
debugbNQSY:debugvoS26,5,grind,bourn,TIME,0,36.866,0.0,2,1,0.5,0.57,455.24,0.13333333333333333,0.004899999999999993,0.13444444444444448,0.0005
debugbNQSY:debugvoS26,6,grind,adorn,TIME,0,112.82700000000001,0.0,1,1,0.0,0.12,358.84,0.0,0.0144,0.0,0.0005
debugbNQSY:debugvoS26,7,grind,baron,TIME,0,42.757,0.0,1,1,0.0,0.12,358.16,0.0,0.0144,0.0,0.0005
debugbNQSY:debugvoS26,8,grind,frond,TIME,0,35.008,0.0,1,1,0.0,0.16,371.04,0.0,0.0256,0.0,0.0005
debugbNQSY:debugvoS26,9,grind,grind,TIME,0,23.4,0.0,1,1,1.0,0.2,377.2,0.0,0.6400000000000001,1.0,0.0005
debugbNQSY:debugvoS26,1,grind,grind,TIME,0,22.449,0.0,1,1,1.0,0.08,342.24,0.0,0.8464,1.0,0.0005
debugbNQSY:debugvoS26,1,shaft,honor,TIME,1,24.474,0.0,2317,144,0.9,0.9174249999999999,341.32,0.8805833333333334,0.00030363062499999695,0.0003770069444444433,0.0005
debugbNQSY:debugvoS26,2,shaft,sleep,TIME,1,18.934,0.0,144,16,0.8775,0.9342249999999999,353.84,0.8100833333333334,0.0032177256249999904,0.004545006944444431,0.0005
debugbNQSY:debugvoS26,3,shaft,stork,TIME,1,14.642999999999999,0.0,16,6,0.7109375,0.8984375,409.2,0.6591145833333333,0.03515625,0.002685614691840283,0.0005
debugbNQSY:debugvoS26,4,shaft,skate,TIME,1,18.538,0.0,6,1,0.6944444444444444,0.8433333333333333,420.96,0.6037037037037037,0.02216790123456789,0.008233882030178314,0.0005
debugbNQSY:debugvoS26,5,shaft,spade,TIME,1,20.054000000000002,0.0,1,1,0.0,0.0,316.0,0.0,0.0,0.0,0.0005
debugbNQSY:debugvoS26,6,shaft,state,TIME,1,24.59,0.0,1,1,0.0,0.12,356.0,0.0,0.0144,0.0,0.0005
